id,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,num_26,num_27,num_28,num_29,num_30,num_31,num_32,num_33,num_34,num_35,num_36,num_37,target
9369,1,216,1,4,2,1,2,4,4,4,1,1,5,0,0,0,0,0,0,0,179,3.735715549,10.17207156,199.0666667,1080,47,29.875,3.375,37.75,5.125,20,27,1,0,0,0,0,0,3,0,0,29,29,0,0,1,2,0,0,26,27,4,0,2,0,0.107730865,6544.024665,0.00020672,0
9370,10,22,4,4,4,0,5,4,4,4,1,1,2.75675995,0,0,0,0,0,0,0,192,3.732239762,7.766159143,99.93424845,606.2162002,44,29.93918999,12.3885199,19.69256996,14.33448461,18.91553016,7.459440298,0.24324005,0.486480099,0,0,0,0,0.24324005,22.43251866,0,30,29.27027985,0,0,2.513519901,1.216200248,3.783799752,0,5.24324005,13.35128109,0.75675995,8.24324005,0.75675995,0,0.007083027,3.246461908,0.000229451,0
9371,17,79,7,4,2,1,4,4,4,3,3,6,7,0,0,0,0,0,0,0,3,0,0.22914948,64.03,200,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0
9372,5,21,10,4,5,1,5,4,4,4,1,1,1,1,1,1,1,0,1,1,31,0.085231786,6.79736732,85.92666667,533.86,25,3.375,2.5,1.375,0,23.75,2,0,0,0,0,0,0,2,0,0,11,10,0,0,8,0,0,0,1,2,2,4,0,0,6.135463715,0,0.002355841,0
9373,2,14,7,4,5,0,4,4,4,4,1,1,7,0,0,0,0,0,0,0,63,0.878310992,8.730404663,63.475,390,27,29.375,5.375,34,8.125,12.375,7,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,0,1,26,6,6,0,0,0,0.000291824,494.4044075,7.87E-05,0
9374,13,73,8,4,2,0,9,4,4,2,1,3,7,0,0,0,0,0,0,0,50,0.599867052,10.23550182,62.74643743,330,31,26.67706253,3.139166239,11.67010422,0.57989578,0.434020844,0.527833248,0,0,0,0,0,0,0,0,0,8.305167265,3.111332991,0,0,0,0,0,0,3.888667009,1.583499743,0,0,0,0,0.000253704,43.11304502,8.92E-05,0
9375,15,118,7,4,5,0,6,4,4,4,1,1,5,0,0,0,0,0,0,0,110,1.093292672,8.014927828,72.25,450,29,30.25,3.125,23.25,4.125,28.25,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,2,1,0,0,0,0,511.0342054,4.31E-05,0
9376,19,37,7,4,5,1,2,4,4,4,1,1,2,0,0,0,0,0,0,0,49,0.056163186,0.038933332,103.3333333,680,43,5.75,0.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000542176,0
9377,3,121,9,4,3,1,2,4,4,4,1,2,7,0,0,0,0,0,0,0,37,0.090384415,11.49336524,117.2166667,750,22,7.75,0.125,0.5,0.25,0,10,0,0,0,14,0,0,1,0,1,30,29,0,0,3,5,9,2,29,27,19,7,0,0,4993.03586,27720.47426,0.000134797,0
9378,16,180,10,4,4,1,2,4,4,3,3,6,7,0,0,0,0,0,0,0,179,1.018897967,10.32008077,64.26666667,610,47,29.25,3.875,5.75,1.25,2.5,1,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,2,0,30,30,5,2,0,0,0.004620552,2263.659146,0.000109603,0
9379,5,35,7,4,2,0,1,1,4,3,3,1,1,1,0,0,0,0,1,1,5,0.330654321,5.432728958,99,600,33,18.14285714,5.428571429,6.285714286,0.571428571,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003286666,0
9380,15,47,4,4,4,1,2,4,4,4,1,2,5,0,0,0,0,0,0,0,27,0,10.37465479,98.33333333,1156.98,37,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,2,0,25,14,3,24,0,0,0,363.3002491,3.25E-05,0
9381,2,86,7,2,5,1,3,3,3,4,1,1,7,0,0,0,0,0,0,0,81,2.188144278,5.191662208,52.63941513,389.8184053,57,28.41929456,6.178990416,19.63469586,6.219866232,0.048479303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239037,0
9382,15,117,1,4,2,0,4,4,4,4,1,5,5.033204855,0,0,0,0,0,0,0,79,1.371516667,9.193756238,56.81750656,749.6679515,48,28.04743551,12.8125186,10.00292752,14.89293666,14.06844804,12.59768739,0,0.966795145,0,0,0,0,0.966795145,0.033204855,0,30,13.56448253,0,0,0,0.099614565,0.13281942,0,28.03320485,30,10.86718058,1.93359029,0.06640971,0,0.00017081,6038.183895,4.89E-05,0
9383,15,88,9,4,3,1,3,4,4,4,1,1,7,0,0,0,0,0,0,0,18,0.066498518,10.01934197,51.06666667,290,47,6.142857143,0,0.285714286,1,0.142857143,18,0,0,0,0,0,0,2,0,0,28,26,0,0,0,0,0,0,24,19,0,0,0,0,7.82E-05,12211.24134,4.44E-05,0
9384,15,225,4,4,4,0,2,4,4,4,1,2,7,0,0,0,0,0,0,0,2,0.260917037,8.431119241,99,99,42,7.125,14,3.25,0.375,10.5,22,8,0,0,0,0,0,0,1,0,30,30,1,0,6,8,2,0,22,29,0,11,0,0,0,2070.57297,8.03E-05,0
9385,16,279,10,4,5,0,5,4,4,4,1,1,7,0,0,0,0,0,0,0,119,1.827445598,9.969882129,123.1,710,30,30.125,249,39,11.5,19,6,0,0,0,18,0,0,0,0,0,30,30,0,0,0,0,8,0,16,2,23,0,0,0,0,1860.337041,5.33E-05,0
9386,1,1,10,4,3,0,2,4,4,4,1,1,3,1,1,1,0,0,0,0,19,0.011039366,10.72868313,69.28333333,410,24,1.2,0,0.6,0,0.8,4,0,0,0,1,0,0,0,0,0,30,30,0,0,0,0,3,0,30,18,4,0,0,0,0.034328461,578.7932701,0.000356336,0
9387,20,87,6,4,4,0,5,4,4,4,1,1,4.52466878,1,1,0,0,0,1,0,92,1.207570743,10.22746715,69.93168875,415.0822293,30,26.37170699,19.06722051,7.938527866,7.638352661,25.36923244,23.60689805,0,0,0,1.016445853,4.065783414,0.491777073,0,3.557560487,0,30,30,0,0,1.016445853,11.68912732,1.983554147,0,23.39310195,23.59045219,27.50822293,10.16445853,0.508222927,0,37.99460369,1703.656173,0.000384592,0
9388,6,7,7,4,5,1,5,4,4,3,3,1,7,0,0,0,0,0,0,0,74,0.24405437,7.806878873,63.16666667,857,47,11.85714286,4.142857143,5.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06E-05,0
9389,19,40,9,4,3,0,4,4,4,4,1,1,1.454970888,0,0,0,0,0,0,0,14,0.715189565,9.069075969,55.63302135,350,52,23.4093568,12.7540948,9.667104258,1.853070415,1.660526747,0,0,0,0,0,0,0,0,0,0,0.909941776,0,0,0,0,0,0,0,0.909941776,0,0,0,0,0,0,2.708663881,0.00079964,0
9390,15,25,7,4,5,1,6,4,4,3,3,1,3,0,0,0,0,0,0,0,44,0.567793569,7.289812146,58,330,42,26.375,11.25,2.625,3,16.875,5,0,0,0,0,0,0,0,0,0,25,25,0,0,0,1,0,0,19,8,0,0,0,0,0,423.4176712,0.000142838,0
9391,16,66,1,4,2,1,2,4,4,2,3,1,7,0,0,0,0,0,0,0,136,4.182054696,9.34758421,103.1656792,300,46,30.312543,23.5540506,50.17081622,14.37508601,69.1974975,8.428964597,0,0,0,0,0.071379425,0,0,10.21482632,0,19.78517368,17.85724115,0,0,0.071379425,2.785861724,2.785861724,0,12.1434469,7.500344022,2.785861724,0.928620575,2.785861724,0,0,30.81049423,3.23E-05,0
9392,13,16,7,4,2,0,5,4,4,1,3,1,1,1,1,1,1,1,1,1,50,2.634730855,8.898624075,186.6083333,1165.91,25,26.71428571,15,8.285714286,25.14285714,97,18,0,0,0,14,0,0,0,9,0,30,27,3,0,2,17,11,2,8,10,13,0,1,0,0,3030.564889,0.001135951,0
9393,11,61,10,4,5,1,2,4,4,4,1,1,7,0,0,0,0,0,0,0,70,0.678137316,8.696078544,78,490,40,29.375,0.875,4.875,3.375,1.375,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,30,30,10,1,0,0,0,3.962236404,7.99E-05,0
9394,5,5,7,4,5,0,2,4,4,4,1,1,6,0,0,0,0,0,0,0,8,0.02036591,10.41680384,76.08333333,580.2,20,1.25,0,0.25,0,0.625,26,1,0,0,0,0,0,0,0,0,30,30,0,0,0,1,18,0,29,21,0,25,0,0,0.100652695,5305.503193,0.000674806,0
9395,26,102,10,4,4,0,2,4,4,4,1,1,6,0,0,0,0,0,0,0,2,0.167325841,8.565290433,59.05,200,41,13,2,2.5,1,0,29,0,0,0,0,0,0,0,0,0,30,26,0,0,0,2,0,0,20,24,0,1,4,0,0.001881599,3181.302888,0.00041211,0
9396,1,51,9,4,3,1,2,4,4,4,1,1,2,0,0,0,0,0,0,0,13,1.430567064,10.22339373,89.06666667,430,33,27.625,0.625,281.25,0,1.75,29,0,0,0,0,0,1,2,29,0,29,29,0,0,2,29,1,0,26,15,0,0,0,0,1504.410686,0,0.000325886,0
9397,22,114,9,4,3,0,3,4,4,4,1,1,6.509570045,0,0,0,0,0,0,0,29,0.52728128,10.45317332,59.31133153,302.2777587,33,16.42265376,29.99654433,9.971602003,1.563696256,4.16018259,28.50957005,0,0,0,0.490429955,0,0,0,0.490429955,0,30,29.49042995,0,0,1,1.509570045,9.624410589,1.471289864,29.50957005,19.92343964,20.33730923,15.01914009,1.490429955,0,0.010502108,21927.21394,0.000292594,0
9398,14,21,7,4,2,0,4,4,4,1,2,5,1,0,0,0,0,0,0,0,20,4.469792472,10.1633768,162.0944077,700.0320577,31,26.49161609,22.44358736,19.0536931,11.4491954,11.32182069,29.20577471,5.610105746,0,0,1.198556322,0,0.801443678,2.404331034,4.205774712,0,29.80144368,29,0,0,9.014436781,24.03609195,1.801443678,0,27.80144368,28,21.02887356,2.198556322,1.794225288,0,0.001152589,15617.98773,0.001111849,0
9399,3,3,7,4,5,1,3,4,4,4,1,2,2,1,0,1,0,0,0,1,83,0.468786752,9.993989576,88,580,28,17,0.125,1.875,0,22.625,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,14,0,0,28,3,3,0,0,0,106.539444,11918.25808,0.000328096,0
9400,17,41,9,4,3,0,4,4,4,4,1,1,1,1,1,1,0,0,1,1,20,0.212508042,10.13987751,62.82852201,350,25,20.39568062,3.273120998,6.341355432,0.256954626,1.297553819,11.8240605,0.824060499,0,0,7.416544492,0,0,1.648120998,0.824060499,0,29.1759395,26.703758,11.53684699,0,1.175939501,13.18496799,18.83308898,0,29.1759395,26.1203025,15.23157651,8.240604991,4.944362995,0,0.046782431,5854.708551,0.001414314,0
9401,22,60,9,4,2,0,3,4,4,3,2,5,5.907902148,0,0,0,0,0,0,0,26,0.424459518,8.956407941,54.15341112,179.2564633,40,22.56964171,6.194641706,6.220935263,1.825113663,1.237919452,15.57021002,0,0,0,0.969300716,0,0,0.969300716,0,0,29.78510501,24.93860143,0,0,0.061398568,0,0.030699284,0,27.63160859,9.061398568,0,7.754405727,0,0,0,1072.917583,6.03E-05,0
9402,5,79,9,4,3,1,4,4,4,4,1,1,6.94722011,0,0,0,0,0,0,0,23,0.017640493,10.43867149,66.32772659,379.7361005,27,2.784158373,0.271439437,1.218659546,0,0.339299296,29.05277989,0,0,0,0,0,0,7.577760876,0.316679343,0,30,30,0.05277989,0,28.99718208,28.62772285,1.211119562,0,29.94722011,30,5.16115759,16.5277989,20.05277989,0,40.75928282,37485.2114,0.000811659,0
9403,17,123,9,4,3,1,4,4,4,4,1,1,6,1,1,0,0,0,0,0,35,0.122761018,8.07270705,75.38333333,410,25,6.125,1.875,0.75,0,28.625,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,138.8098459,5.48E-05,0
9404,11,14,2,4,4,0,2,4,4,4,1,1,1.148498775,0,0,0,0,0,0,0,51,0.116199121,6.330828685,62.99525277,497.0300245,33,4.40322732,0.371246938,1.012635682,0.129936428,2.581359418,19.92101715,0,0,0,0,0,0,0,0,0,28.06951592,12.29699755,0,0,0,0,0,0,2.1879902,9,4.4060049,0,0,0,487.1459589,5.886010663,0.001015986,0
9405,22,46,4,4,4,0,2,4,4,4,1,1,5,0,0,0,0,0,0,0,95,1.189261047,9.552670174,100.4683333,600,43,30.125,0.25,17.875,1.875,7,0,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,4,0,2,0,0,0,7.63E-05,0,0.000344219,0
9406,17,123,9,4,3,1,5,4,4,4,1,1,6,0,0,0,0,0,0,0,33,0.185181875,10.60678168,57.96666667,340,21,12.375,0.75,1.875,1,15.125,3,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,1,0,7,0,5,2,0,0,0,1137.58348,5.48E-05,0
9407,5,35,9,4,3,1,4,4,4,4,1,2,1,0,0,0,0,0,0,0,22,0.442272427,10.53206089,76.45,700,27,11.25,2.75,1.25,1,0,23,0,0,0,0,0,0,0,0,0,30,29,0,0,0,14,18,0,30,30,2,30,27,0,0,0.099758148,0.003286666,0
9408,17,66,10,4,2,1,5,4,4,2,3,1,7,0,0,0,0,0,0,0,108,2.421665808,9.654693582,69.74166667,400,30,30.125,10.75,29.5,6.25,51.625,1,0,0,0,0,0,0,0,1,0,29,5,0,0,0,1,0,0,10,7,8,0,0,0,0.000246048,298.7818956,2.52E-05,0
9409,2,2,10,4,4,1,4,4,4,4,1,6,3,0,0,0,0,0,0,0,25,0.723898317,10.10219723,54.77,600,39,27.25,1.25,4.5,1.625,0,7,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,2,1,23,7,5,0,0,0,12165.22057,3712.621972,0.00049,0
9410,5,21,10,4,3,1,5,4,4,4,1,2,1,1,0,0,0,0,0,1,25,0.516470753,10.97511735,106.55,665,24,20.25,5.75,3.375,2.375,2.875,2,0,0,0,0,0,0,2,6,0,30,30,0,0,0,7,3,0,30,30,19,6,7,0,0.041430473,19766.3167,0.002355841,0
9411,8,9,7,4,4,1,4,4,4,4,1,3,2,0,0,0,0,0,0,0,72,0.515387444,9.952923733,142.9466667,950,26,25,7,3.714285714,1.571428571,13.28571429,27,0,0,0,0,0,0,0,0,0,30,30,0,0,4,1,3,0,28,28,7,1,1,0,287.2489367,7995.339917,0.000269099,1
9412,0,146,7,4,2,0,4,4,4,4,1,2,4,0,0,0,0,0,0,0,44,0.003535907,5.083928112,99,0,42,0.666666667,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222185,0
9413,1,327,1,4,5,0,4,4,4,4,1,1,7,0,0,0,0,0,0,0,110,1.131320068,5.474935559,55.75833333,400,47,24.875,0,4.5,12.75,8,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0.000109281,0
9414,7,8,9,4,3,1,2,4,4,4,1,1,7,0,0,0,0,0,0,0,8,0.160557317,10.06631784,53.46666667,373,20,17.57142857,3.714285714,3,0.428571429,0,2,0,0,0,0,0,0,0,1,0,30,30,0,0,0,0,3,0,24,24,24,1,2,0,0.858726501,1557.696971,0.00011754,0
9415,27,219,5,4,3,1,2,4,4,4,1,1,7,0,0,0,0,0,0,0,23,1.027062588,10.33151787,80.90496577,470,35,23.41887202,5.055935517,4.917021823,1.201110119,0.067036706,9.391119049,0,0,0,0,0,0,0,0,0,22.22886309,21.03330357,0,0,0,0,0,0,20.4355238,7.782238098,6.977797622,0,0,0,0.023159223,8514.753371,0.0002552,0
9416,5,138,9,4,3,0,5,4,4,4,1,1,6.080783641,0,0,0,0,0,0,0,18,0.566025937,8.760958899,51.55004033,290.8078364,27,23.4039182,1.858628628,8.000086413,3.161653694,2.838389512,0.080783641,0,0,0,0,0,0,0,0,0,27.67686544,21.32313456,0,0,0,0,0.161567282,0,1.919216359,0,3.676865436,0,0,0,0,13.78392797,0.000169282,0
9417,20,43,7,4,4,0,3,1,2,4,1,1,4.328636811,0,0,0,0,0,0,0,1,0.038708039,0.013680759,99.23733357,200,33,1.114242126,0.557121063,0.222848425,0.111424213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362672,0
9418,14,30,7,4,4,0,2,4,4,2,3,2,7,0,0,0,0,0,0,0,11,0.748718656,8.556089369,68,400,55,24,2,3.125,8.375,0,2,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,2,1,2,0,0,0,0.00023365,17.58499432,0.000110814,0
9419,3,97,7,4,5,0,8,4,4,4,1,1,7,0,0,0,0,0,0,0,142,0.458230985,5.681926659,68,380,53,23,0,5.25,2,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,3,1,0,0,0,0,0.001750946,30.37389183,9.80E-05,0
9420,13,16,1,4,5,1,5,4,4,4,1,1,1,1,1,1,1,1,1,1,77,0.082821602,7.786539447,58.01666667,310,54,6.714285714,0,1,0.142857143,23,28,0,0,0,0,0,0,0,0,0,30,20,0,0,3,16,0,0,18,30,20,1,0,0,0.000595093,80.668993,0.001135951,0
9421,1,51,7,4,2,0,5,4,4,1,3,1,2,1,1,0,1,0,1,1,72,0.70467364,9.11138424,99.08333333,210,28,22.375,5.375,6.125,2.625,22.875,28,0,0,0,2,0,0,0,28,0,30,30,23,0,3,24,24,0,2,28,24,1,0,0,0,0.01080513,0.000325886,0
9422,13,33,6,4,2,0,5,4,4,4,1,1,1,0,0,0,0,0,0,0,29,0.782831411,10.92075753,136.4830112,811.8078706,22,26.98799191,49.26342589,13.37533285,1.385590292,25.19921843,13.46898122,3.180787056,0,0,1.638425888,0,0,3.686458248,1.180787056,0,30,28.81921294,0,0,7.90393528,20.85590292,4.723148224,0.590393528,27.59039353,27.63842589,11.1327547,2.361574112,3.180787056,0,0.299911124,8469.064477,0.001563958,0
9423,29,205,7,4,5,0,2,4,4,4,1,1,7,1,1,0,0,0,1,1,53,0.211477059,9.051899926,62.51666667,350,25,10.5,0.666666667,1.166666667,1.666666667,15.33333333,26,0,1,0,0,0,1,3,4,0,30,30,14,0,12,9,8,0,30,25,1,0,6,0,0,231.4446888,0.000527867,0
9424,9,194,9,4,3,1,4,4,4,4,1,2,7,0,0,0,0,0,0,0,26,1.412630314,9.446706099,71.5,550,48,29.25,34.875,14.625,2.375,4.625,7,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,2,4,0,0,0,0,0,497.900939,0.000311152,0
9425,4,195,10,4,4,1,4,4,4,4,1,5,7,1,1,1,0,0,0,0,87,0.800873703,11.25922861,113.9966667,1140,30,23.14285714,47.28571429,16.14285714,0,38.14285714,29,0,0,0,0,0,0,0,0,0,30,30,0,0,1,2,2,0,30,29,0,30,18,0,0,14803.80031,0.000574414,0
9426,9,17,9,4,3,1,2,4,4,4,1,1,2,0,0,0,0,0,0,0,28,0.031435072,10.8070138,92.76666667,570,33,1,0,0.125,0,0,23,0,0,0,0,0,0,0,4,0,29,28,0,0,0,0,9,0,20,27,2,6,15,0,0.030923843,6190.094138,0.000319439,0
9427,13,17,9,4,3,0,3,4,4,4,1,1,3.352646807,0,0,0,0,0,0,0,18,0.743548208,10.31896676,84.9707218,522.5524539,23,27.8865152,14.00566149,101.7678567,0.565791287,3.626997161,19.41308937,0,0,0,0,0,0,0,1.823676596,0,30,30,0,0,0,18.62887376,14.01847943,0,30,29.6078922,23.96053901,6.13686241,5.471029789,0,0.009306425,26011.13043,0.0007113,0
9428,16,81,8,4,3,1,2,4,4,2,3,5,6.27486366,0,0,0,0,0,0,0,116,1.366990307,6.998561947,58.28713237,743.7366559,48,28.71417328,0.489036936,16.39839489,3.226605106,1.354542638,0,0,0,0,0,0,0,0,0,0,23.6256817,0.36256817,0,0,0,0,0,0,0,0,1.450272681,0,0,0,0,0,5.31E-05,0
9429,11,250,8,4,3,1,4,4,4,3,1,1,7,0,0,0,0,0,0,0,27,2.180686316,10.24198657,105.3601377,644.1484011,24,26.99980177,43.54996083,104.4062246,0.972640837,12.60695879,28.21570164,0,0,0,0,0.142743869,0,1.857256131,0.142743869,0,30,30,0,0,0,10.71371935,1.928628065,0,29.28628065,26.21570164,3.78509128,6.500396458,2.785884196,0,14078.77922,4007.804543,6.10E-05,0
9430,9,17,7,4,3,1,5,4,4,4,1,1,2,0,0,0,0,0,0,0,52,0.172401722,10.86896361,65.63333333,370,22,9.125,0.25,2.625,0.375,7.25,12,8,0,0,6,0,0,1,10,1,30,30,27,0,18,20,0,0,14,27,30,18,28,0,2058.475,71.9720192,0.000319439,0
9431,5,21,7,4,4,1,5,4,4,3,3,1,1,0,0,0,0,0,0,0,2,0,3.840151359,69,300,55,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002355841,0
9432,8,9,3,4,5,1,2,4,4,4,1,1,2,1,1,0,0,0,1,0,21,0.014364347,10.48434702,72.55,14284.07,48,2.142857143,0.571428571,0.714285714,0,0,30,0,0,0,0,0,0,0,1,0,30,30,0,0,3,6,5,0,26,22,9,1,4,0,0,2432.284646,0.000269099,0
9433,6,68,4,4,5,1,5,4,4,4,1,1,7,0,0,0,0,0,0,0,90,1.298576043,11.19545351,62.56333333,380,28,29.625,3.875,7.5,0.75,39.875,1,0,0,0,0,0,0,2,0,0,30,30,0,0,0,0,19,0,29,1,14,0,0,0,0,31313.96565,7.09E-05,0
9434,9,10,7,4,5,1,4,4,4,4,1,1,7,0,0,0,0,0,0,0,126,0.255160776,9.473931709,109,680,34,20.125,3.875,5.375,0.625,8.75,29,0,0,0,0,0,0,0,2,0,30,29,0,0,0,0,1,0,30,30,0,3,0,0,0,14522.36486,0.000391503,0
9435,24,115,7,4,2,1,4,4,4,3,3,1,6,0,0,0,0,0,0,0,9,0.046187887,9.634670787,59,400,43,8.714285714,0.285714286,0.571428571,0,6.428571429,29,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,30,30,6,0,0,0,0.013976097,17310.13911,0.000217801,0
9436,6,271,9,4,3,1,3,4,4,4,1,1,7,0,0,0,0,0,0,0,36,0.515182118,9.363921437,60.51666667,360,31,23.75,20.625,10.5,0.625,0.125,1,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,1,0,9,2,0,0,0,0,9.16E-05,378.031312,4.78E-05,0
9437,7,70,10,4,2,1,2,4,4,4,1,1,5,0,0,0,0,0,0,0,53,0.810024456,10.15678593,59.05,370,26,28.875,7.125,9.5,1,6.625,20,0,0,0,0,0,2,4,0,0,30,29,0,0,0,0,0,0,29,11,7,0,0,0,0,452.6895342,0.000164438,0
9438,5,47,9,4,3,1,4,4,4,4,1,1,4.152737165,0,0,0,0,0,0,0,8,0.053963674,10.56124797,65.05596464,345.2708943,20,2.293288139,0.026476964,0.551933158,0.185338745,0.211815709,14.48270996,0,0,0,0,0,0,1,0.211815709,0,28.42363142,24.84726284,0,0,0,0.635447126,1.576368582,0,26.84726284,15.17723563,5.211815709,2.576368582,0,0,2.1911213,3899.111704,0.000536004,0
9439,11,137,8,4,2,1,4,4,4,4,1,1,5.894775615,0,0,0,0,0,0,0,19,0.721754926,10.41250375,73.76260558,394.029918,27,20.22574795,6.714925205,5.517445312,4.493377433,9.863624743,3.035074795,0,0,0,0,0,0,0,0,0,30,30,0.035074795,0,0.035074795,0.035074795,2,0,29.89477561,17.75447643,14.50895287,0,0,0,338014.3254,4521.617623,0.000104884,0
9440,11,24,10,4,2,1,4,4,4,3,1,4,3,0,0,0,0,0,0,0,5,0.000468133,0.279935991,56.87602295,2343.197898,53,0.159894925,0,0,0,7.770971945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200527,0
9441,3,334,9,4,3,1,5,4,4,4,1,1,7,0,0,0,0,0,0,0,35,1.217949719,11.06523546,95.01666667,550,26,29.875,41.625,37.5,0.5,11.375,3,0,0,0,0,0,0,1,3,0,30,30,1,0,0,3,7,0,30,22,28,1,1,0,1193.476205,33450.49016,0.00027968,0
9442,2,6,7,4,3,0,3,4,4,4,1,1,3.625046065,0,0,0,0,0,0,0,14,0.255498453,11.37478312,116.7106214,695.0759652,43,17.17962704,0.875046065,4.281215451,0.437523033,3.711211012,13.50018426,0,0,0,0,0,0,3.374953935,0.156261516,0,29.53121545,28.68747697,0,0,0.156261516,0.156261516,0.843738484,0,28.68747697,16.8751382,8.156261516,2.187661228,13.78130758,0,0.686774875,16525.06393,0.000433981,0
9443,11,48,7,4,5,0,3,4,4,4,1,1,7,0,0,0,0,0,0,0,129,0.139500419,6.419229051,53.715,368.93,50,6.5,2.125,0.75,0.375,10.25,7,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,5,10,1,0,0,0,0,104.4310589,8.64E-05,0
9444,27,125,7,4,5,0,5,4,4,4,1,1,7,0,0,0,0,0,0,0,8,0.790630654,9.88406157,58.77666667,0,40,28.16666667,1.333333333,4.666666667,1,0,0,0,0,0,0,0,0,0,0,0,30,22,0,0,0,0,0,0,21,0,1,0,0,0,0.000228882,0.881586075,0.000134575,0
9445,12,142,10,4,4,0,4,4,4,4,1,1,6,0,0,0,0,0,0,0,42,5.73854144,8.75276719,118.9333333,650,39,30.125,204.375,22.625,48.75,38.25,9,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,26,4,1,0,0,0,0,0,9.09E-05,0
9446,15,118,7,4,5,1,5,4,4,4,1,1,5,0,0,0,0,0,0,0,72,0.393162726,6.599897901,50,459.5,31,15.875,0.25,0.375,1.75,1.25,1,0,0,0,1,0,0,0,0,0,10,13,0,0,0,12,0,0,0,1,0,0,0,0,0,0,4.31E-05,0
9447,20,43,8,4,5,0,5,4,4,4,1,1,1,1,0,0,0,0,1,1,53,0.210353257,8.878312294,159.7479255,1093.157558,27,11.06205916,2.14154911,2.399823665,0.798562129,36.74803312,24.09929466,1.93380356,0,0.322300593,0.677699407,0,0,0,21.84319051,0,29.67769941,29.03309822,0,0,2.355398813,23.67769941,1,0,16.90938695,10.47911009,1.289202374,10.67769941,1.289202374,0,0,0.006169219,0.001014561,0
9448,24,83,3,3,6,1,2,4,3,4,1,1,7,1,0,0,1,0,1,1,128,0.171766476,0.279333185,103.1166667,700,41,16.85714286,0.571428571,3.285714286,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07E-05,0
9449,6,287,10,4,4,1,5,4,4,4,1,2,7,0,0,0,0,0,0,0,26,0.716021392,10.5542591,99.66666667,200,28,28.875,1.5,6,0.5,1.25,2,0,0,0,0,0,0,3,2,0,30,30,6,0,0,0,7,0,20,2,1,1,21,0,5650.377086,2790.951488,0.000138481,0
9450,15,201,7,4,4,1,2,4,4,3,3,2,7,0,0,0,0,0,0,0,77,1.946326401,9.462489286,100.8666667,1760,30,30,56.875,49.5,5.25,33.5,28,0,0,0,0,0,0,3,0,0,30,30,0,0,3,2,1,0,29,30,5,2,3,0,0,13445.72113,8.06E-05,0
